ID;Artikel;Artikelbezeichnung;Materialgewicht;Menge;FachName;FACH_BARCODE;Ort;Bauteil;Block;Zeile;Ebene;FachBem;SortFeld;Stationstyp;Preisdivisor;PreisProMenge;WEBelegNr;Stueckgewicht
701470355;204670-2;Kopfteil Kleingef.schr. gest.;27,072;32;WE_TB20;520902;Legnica;Verschieberegal;2;2;2;;;STELLPLATZ_P1;1;0;;0
701450653;204871-111;Rückwand -12 eBike-Schrank;36,89;10;L9000.16.02.01;520474;Legnica;Verschieberegal;16;2;1;;;REGALFACH;1;0;;0
701456558;204880-111;Rückwand -22 Laptopschrank;44,964;6;L9000.22.02.02;520669;Legnica;Verschieberegal;22;2;2;;;REGALFACH;1;0;;0
701463000;204880-111;Rückwand -22 Laptopschrank;112,41;15;L9000.6.3.1;520155;Legnica;Verschieberegal;6;3;1;;;STELLPLATZ;1;0;;0
701465391;204880-111;Rückwand -22 Laptopschrank;187,35;25;L9000.8.2.2;520222;Legnica;Verschieberegal;8;2;2;;;REGALFACH;1;0;;0
701472743;204890-11HRC;Eckleiste Laptopschrank;143,2;200;L9000.1.2.2;520005;Legnica;Verschieberegal;1;2;2;;;REGALFACH;1;0;;0
701472609;205165-11;Tür re.f.New Ergolock 2 Lochr.;0;25;L9000.07.09.03;520717;Legnica;Verschieberegal;7;9;3;;;REGALFACH;1;0;;0
701475162;205165-11;Tür re.f.New Ergolock 2 Lochr.;258,1;50;L9000.17.02.02;520510;Legnica;Verschieberegal;17;2;2;;;REGALFACH;1;0;;0
701472537;205185-2;Tür 130144 re.Ergolock-Neu ges;731,36;60;L9000.17.03.06;520527;Legnica;Verschieberegal;17;3;6;;;REGALFACH;1;0;;0
701311853;205195-2;Tür 131444 re.Ergolock-Neu ges;60,8;32;L9000.15.01.01;520441;Legnica;Verschieberegal;15;1;1;;;REGALFACH;1;0;;0
701474672;205210-2;Tür 133113 re.Ergolock-Neu ges;524,2;100;L9000.19.02.02;520574;Legnica;Verschieberegal;19;2;2;;;REGALFACH;1;0;;0
701472748;205225-11;Tür re.NewErgol.4717-351 gest.;189,98;20;Station 603;690003;Legnica;;;;;;;STATION_EA_603;1;0;;0
701472749;205226-11;Tür,li.New Ergol.4717-351,gest;189,98;20;Station 603;690003;Legnica;;;;;;;STATION_EA_603;1;0;;0
701458167;205240-11;Tür re.NewErgol.u.LR 8821 alt;174,208;64;L9000.9.4.1;520252;Legnica;Verschieberegal;9;4;1;;;STELLPLATZ;1;0;;0
701394495;205355-11HRC;Kabelwanne Kühlschr.Caddy lase;177,7;31;L9000.9.1.1;520249;Legnica;Verschieberegal;9;1;1;;;STELLPLATZ;1;0;;0
701448634;206110-2HRC;RollenaufnahmeB430 hint. laser;60,9;105;L9000.1.3.2;520006;Legnica;Verschieberegal;1;3;2;;;REGALFACH;1;0;;0
701472746;206305-11HRC;Blende 2HE auß.Kühls.Cad.laser;442,4;100;L9000.1.3.3;520009;Legnica;Verschieberegal;1;3;3;;;REGALFACH;1;0;;0
701448172;206307-11HRC;Blende 2 3/4 HEauß.Kühls.laser;190,232;43;L9000.1.3.2;520006;Legnica;Verschieberegal;1;3;2;;;REGALFACH;1;0;;0
701213191;206309-11HRC;Blende 6,75HE auß.Kühl.Ca.lase;442,4;95;L9000.10.09.02;520709;Legnica;Verschieberegal;10;9;2;;;REGALFACH;1;0;;0
701402692;206390-11HE;Nespresso-Schubladeneinsatz KC;37,68;4;L9000.6.1.1;520153;Legnica;Verschieberegal;6;1;1;;;STELLPLATZ;1;0;;0
701466671;206401-11HE;Tellerfixierblech KSC, VA gelä;53,38;23;L9000.1.3.2;520006;Legnica;Verschieberegal;1;3;2;;;REGALFACH;1;0;;0
701474337;206405-11;Schubladenb.Kühlschr.Cady gest;58,641;33;L9000.7.1.1;520185;Legnica;Verschieberegal;7;1;1;;;STELLPLATZ;1;0;;0
701433455;206405-11HRC;Schubladenb.Kühlschr.Cady lase;10,662;6;L9000.19.01.01;520569;Legnica;Verschieberegal;19;1;1;;;REGALFACH;1;0;;0
701469769;206510-2;Rückwand Kleingefach. 770;58,88;20;WE_TB20;520902;Legnica;Verschieberegal;2;2;2;;;STELLPLATZ_P1;1;0;;0
701344097;206745-2HRC;Strebe ob.B430 54xxx, laser;47,4;200;L9000.1.3.2;520006;Legnica;Verschieberegal;1;3;2;;;REGALFACH;1;0;;0
701414810;206781;RÜCKWAND -10 newEvolo;55,25;17;L9000.13.01.04;520389;Legnica;Verschieberegal;13;1;4;;;REGALFACH;1;0;;0
701414811;206790;RÜCKWAND -12 newEvolo;39;12;L9000.13.01.04;520389;Legnica;Verschieberegal;13;1;4;;;REGALFACH;1;0;;0
701414809;206800;0.62 X 1690 X 0598 MM;1037,528;212;L9000.20.03.01;520603;Legnica;Verschieberegal;20;3;1;;;REGALFACH;1;0;;0
701202032;206800E;RÜCKWAND -20 newEvolo;122,55;17;L9000.14.03.03;520419;Legnica;Verschieberegal;14;3;3;;;REGALFACH;1;0;;0
701449686;206800E;RÜCKWAND -20 newEvolo;83,334;17;L9000.13.01.04;520389;Legnica;Verschieberegal;13;1;4;;;REGALFACH;1;0;;0
701414806;206810;RÜCKWAND -22 newEvolo;327,5;50;L9000.13.02.06;520398;Legnica;Verschieberegal;13;2;6;;;REGALFACH;1;0;;0
701266571;206850Z;Rumpfteil New EVOLO, ;145,86;22;L9000.13.03.06;520399;Legnica;Verschieberegal;13;3;6;;;REGALFACH;1;0;;0
701457817;207020;Rumpfteil K-Schrank re+li.;1558,848;276;L9000.12.01.05;520361;Legnica;Verschieberegal;12;1;5;;;REGALFACH;1;0;;0
701464118;207030-3E;Rückwand K-Schrank -20 VERZ;21,48;6;L9000.22.02.01;520666;Legnica;Verschieberegal;22;2;1;;;REGALFACH;1;0;;0
701469300;207040-3;Rückwand K-Schrank -10;42,96;12;L9000.9.4.1;520252;Legnica;Verschieberegal;9;4;1;;;STELLPLATZ;1;0;;0
701464222;207040-3E;Rückwand K-Schrank -10 VERZ;14,32;4;L9000.22.02.01;520666;Legnica;Verschieberegal;22;2;1;;;REGALFACH;1;0;;0
701464117;207060-3E;Rückwand K-Schrank -40 VERZ;35;5;L9000.22.02.01;520666;Legnica;Verschieberegal;22;2;1;;;REGALFACH;1;0;;0
701459617;207080;Rumpfteil S-Schrank re+li.;1086;70;L9000.10.09.01;520698;Legnica;Verschieberegal;10;9;1;;;REGALFACH;1;0;;0
701466860;207080;Rumpfteil S-Schrank re+li.;2052,54;189;L9000.21.04.07;520660;Legnica;Verschieberegal;21;4;7;;;REGALFACH;1;0;;0
701455662;207080-2;Rumpfteil S-Schrank re.gest.;271,5;50;L9000.11.09.04;520732;Legnica;Verschieberegal;11;9;4;;;REGALFACH;1;0;;0
701219810;207081;RT,S-Schrank re+li.400mm tief;1536,8;75;L9000.14.04.03;520420;Legnica;Verschieberegal;14;4;3;;;REGALFACH;1;0;;0
701455663;207081-2;Rumpfteil S-Schrank li.gest.;271,5;32;L9000.17.02.03;520514;Legnica;Verschieberegal;17;2;3;;;REGALFACH;1;0;;0
701413070;207085-11;Trennwand S-Schrank, gestanzt;607;30;L9000.18.03.02;520543;Legnica;Verschieberegal;18;3;2;;;REGALFACH;1;0;;0
701365588;207090-3;Rückwand S-Schrank -20;448;130;L9000.17.02.02;520510;Legnica;Verschieberegal;17;2;2;;;REGALFACH;1;0;;0
701402270;207110-3;Rückwand S-Schrank -30;1324;77;L9000.7.2.1;520186;Legnica;Verschieberegal;7;2;1;;;STELLPLATZ;1;0;;0
701438572;207120;RÜCKWAND S-Schrank -40;1368,12;51;L9000.6.1.6;520173;Legnica;Verschieberegal;6;1;6;;;REGALFACH;1;0;;0
701466087;207120;RÜCKWAND S-Schrank -40;52,62;6;L9000.7.2.1;520186;Legnica;Verschieberegal;7;2;1;;;STELLPLATZ;1;0;;0
701158799;207140;Tür re. K-Schrank ;1669,05;110;L9000.13.04.07;520404;Legnica;Verschieberegal;13;4;7;;;REGALFACH;1;0;;0
701221971;207230;TÜRVERSTÄRKUNG BigBoxx;960;812;L9000.2.1.3;520033;Legnica;Verschieberegal;2;1;3;;;REGALFACH;1;0;;0
701458037;207241-2;Zw.Boden li.B-BOXX 300mm tief.;44,34;60;L9000.20.01.01;520601;Legnica;Verschieberegal;20;1;1;;;REGALFACH;1;0;;0
701373417;207260;Tür K-Schrank Evolo;1717,6;5;L9000.20.01.04;520613;Legnica;Verschieberegal;20;1;4;;;REGALFACH;1;0;;0
701472219;207260;Tür K-Schrank Evolo;1152,6;102;L9000.16.01.07;520497;Legnica;Verschieberegal;1;1;7;;;REGALFACH;1;0;;0
701472045;207260-2;Tür EVOLO K-Schrank gestanzt;111,87;30;L9000.19.01.03;520577;Legnica;Verschieberegal;19;1;3;;;REGALFACH;1;0;;0
701453684;207265-2;Tür EVOLO K-Schrank Dopp gest;168,84;90;L9000.7.1.1;520185;Legnica;Verschieberegal;7;1;1;;;STELLPLATZ;1;0;;0
701459624;207270;Tür S-Schrank Evolo;1830,6;162;L9000.5.2.1;520122;Legnica;Verschieberegal;5;2;1;;;STELLPLATZ;1;0;;0
701462451;207275-2;Tür EVOLO S-Schrank Dopp gest;461,496;246;L9000.20.01.02;520605;Legnica;Verschieberegal;20;1;2;;;REGALFACH;1;0;;0
701417111;207295-2;Trennwand K-Schrank 300mm tief;350,176;74;L9000.15.04.01;520444;Legnica;Verschieberegal;15;4;1;;;REGALFACH;1;0;;0
701404993;207340-2;Kopfteil -40, 300mm tief gest.;175,14;40;L9000.1.3.1;520003;Legnica;Verschieberegal;1;3;1;;;STELLPLATZ;1;0;;0
701399652;208052-11;ISD Blende innen li+re. gest.;16,128;11;L9000.1.1.2;520004;Legnica;Verschieberegal;1;1;2;;;REGALFACH;1;0;;0
701468849;208065-11HRC;Front-Eckblende 90Gr.inn.H1700;39,21;10;L9000.1.2.2;520005;Legnica;Verschieberegal;1;2;2;;;REGALFACH;1;0;;0
701465697;208070-11;Front-Eckblende 90Gr.inn.H1850;117,63;30;L9000.4.3.3;520099;Legnica;Verschieberegal;4;3;3;;;REGALFACH;1;0;;0
701352386;208200-11;Tür newEvolo re. 12HEB300 Zyl.;198;144;L9000.13.02.01;520378;Legnica;Verschieberegal;13;2;1;;;REGALFACH;1;0;;0
701356541;208240-11;Tür newEvolo re. 12HEB400 Zyl.;157,4;46;L9000.13.01.02;520381;Legnica;Verschieberegal;13;1;2;;;REGALFACH;1;0;;0
701319209;208280-11;Tür newEvolo re. 15HEB300 Zyl.;242;92;L9000.13.01.02;520381;Legnica;Verschieberegal;13;1;2;;;REGALFACH;1;0;;0
701451031;208280-11;Tür newEvolo re. 15HEB300 Zyl.;54,45;45;L9000.13.01.01;520377;Legnica;Verschieberegal;13;1;1;;;REGALFACH;1;0;;0
701397914;208360-11;Tür newEvolo re. 20HEB300 Zyl.;56,376;36;L9000.07.09.01;520695;Legnica;Verschieberegal;7;9;;;;REGALFACH;1;0;;0
701364592;208400-11;Tür newEvolo re. 20HEB400 Zyl.;235,17;56;L9000.13.02.01;520378;Legnica;Verschieberegal;13;2;1;;;REGALFACH;1;0;;0
701344918;208440-11;Tür newEvolo re. 30HEB300 Zyl.;549,6;240;L9000.13.04.06;520400;Legnica;Verschieberegal;13;4;6;;;REGALFACH;1;0;;0
701397296;208440-11;Tür newEvolo re. 30HEB300 Zyl.;267,93;117;L9000.13.01.08;520405;Legnica;Verschieberegal;13;1;8;;;REGALFACH;1;0;;0
701436130;208630-2G;Zw.-Boden 300 newEvolo gest;52;50;L9000.13.02.01;520378;Legnica;Verschieberegal;13;2;1;;;REGALFACH;1;0;;0
701313198;208640E;Zw.-Boden 400/800 newEvolo;878,25;21;L9000.21.02.03;520642;Legnica;Verschieberegal;21;2;3;;;REGALFACH;1;0;;0
701379180;208780-2;Hutboden newEvolo 300mm Leg.;281,1;296;L9000.07.09.03;520717;Legnica;Verschieberegal;7;9;3;;;REGALFACH;1;0;;0
701296208;208780E;Hutboden newEvolo;1705,158;10;L9000.13.04.04;520392;Legnica;Verschieberegal;13;4;4;;;REGALFACH;1;0;;0
701362524;208780E;Hutboden newEvolo;1873,8;120;L9000.17.01.05;520521;Legnica;Verschieberegal;17;1;5;;;REGALFACH;1;0;;0
701379184;208790-2;Hutboden newEvolo 400mm Leg.;234,2;200;L9000.13.02.03;520386;Legnica;Verschieberegal;13;2;3;;;REGALFACH;1;0;;0
701387955;209060-2;Zw.-Boden 600 newEvolo gest;150,696;72;L9000.13.01.02;520381;Legnica;Verschieberegal;13;1;2;;;REGALFACH;1;0;;0
701138677;209070-2;Zw.-Boden 800 newEvolo gest;564;235;L9000.13.01.01;520377;Legnica;Verschieberegal;13;1;1;;;REGALFACH;1;0;;0
701369318;209467-11;Fußteil Cam. ZBLT B400 ges.;75,84;26;L9000.14.01.01;520409;Legnica;Verschieberegal;14;1;1;;;REGALFACH;1;0;;0
701411460;209472-11;Fußteil Cam. ZBLT B600 gest.;41,064;10;L9000.18.04.01;520540;Legnica;Verschieberegal;18;4;1;;;REGALFACH;1;0;;0
701408882;209482-11;Fußteil Cam. ZBLT B900 gest.;47,62;8;L9000.9.1.1;520249;Legnica;Verschieberegal;9;1;1;;;STELLPLATZ;1;0;;0
701342614;209500-2;Kopfteil Cambio B300 gest.;48,898;34;L9000.09.09.01;520697;Legnica;Verschieberegal;9;9;1;;;REGALFACH;1;0;;0
701436371;209525-2;Kopfteil Cambio B1200/3 gest.;320,478;36;L9000.11.09.03;520721;Legnica;Verschieberegal;11;9;3;;;REGALFACH;1;0;;0
701468061;209530-2;Kopfteil Cambio B1200/4 gest.;289,464;56;L9000.21.04.02;520640;Legnica;Verschieberegal;21;4;2;;;REGALFACH;1;0;;0
701441659;209540;Hut-Zwischenb. Cambio Elo-vz;2004,45;128;L9000.16.03.04;520487;Legnica;Verschieberegal;16;3;4;;;REGALFACH;1;0;;0
701469281;209561-11;Innenschale Z-Boden Cam gest.;294,78;40;L9000.12.01.01;520345;Legnica;Verschieberegal;12;1;1;;;REGALFACH;1;0;;0
701456719;209570;Rückwand B300 Cambio Elo-vz;1589,28;30;L9000.3.3.2;520063;Legnica;Verschieberegal;3;3;2;;;REGALFACH;1;0;;0
701468984;209570;Rückwand B300 Cambio Elo-vz;1062,96;103;L9000.6.3.8;520183;Legnica;Verschieberegal;6;3;8;;;REGALFACH;1;0;;0
701468985;209570;Rückwand B300 Cambio Elo-vz;1032;100;L9000.7.2.4;520198;Legnica;Verschieberegal;7;2;4;;;REGALFACH;1;0;;0
701468059;209570-2;Rückwand 60HEB300 2 LS gest.;412,44;120;L9000.20.03.04;520615;Legnica;Verschieberegal;20;3;4;;;REGALFACH;1;0;;0
701473693;209572-2;Rückwand 60HEB400 o. LS gest.;173,8;40;Station 610;690010;Legnica;;;;;;;STATION_EA_610;1;0;;0
701474075;209575;Rückwand B400 Cambio Elo-vz;895,07;103;L9000.09.09.05;520741;Legnica;Verschieberegal;9;9;5;;;REGALFACH;1;0;;0
701404995;209575-2;Rückwand 60HEB400 2 LS gest.;995,005;136;L9000.17.02.01;520506;Legnica;Verschieberegal;17;2;1;;;REGALFACH;1;0;;0
701426565;209575-2;Rückwand 60HEB400 2 LS gest.;908,105;209;L9000.10.03.07;520307;Legnica;Verschieberegal;10;3;7;;;REGALFACH;1;0;;0
701279634;209595-11;Seitenwand LI nur Raster ges.;506,044;54;L9000.9.2.4;520262;Legnica;Verschieberegal;9;2;4;;;REGALFACH;1;0;;0
701337638;209620-11;Seitenwand RE 5x12HE Sch ges.;424,424;38;L9000.15.02.04;520454;Legnica;Verschieberegal;15;2;4;;;REGALFACH;1;0;;0
701470588;209625-11;Seitenwand LI 5x12HE Sch ges.;32,648;4;L9000.19.02.04;520582;Legnica;Verschieberegal;19;2;4;;;REGALFACH;1;0;;0
701261224;209650-11;Seitenwand RE 2x30HE Sch ges.;129,525;9;L9000.17.03.03;520515;Legnica;Verschieberegal;17;3;3;;;REGALFACH;1;0;;0
701322286;209650-11;Seitenwand RE 2x30HE Sch ges.;1177,5;24;L9000.17.02.03;520514;Legnica;Verschieberegal;17;2;3;;;REGALFACH;1;0;;0
701462116;209660-11;Seitenwand RE 1x60HE Sch ges.;440,748;54;L9000.05.09.02;520704;Legnica;Verschieberegal;5;9;2;;;REGALFACH;1;0;;0
701470587;209700-11;Seitenwand RE 5x12HE ZYL ges.;32,648;4;L9000.19.02.04;520582;Legnica;Verschieberegal;19;2;4;;;REGALFACH;1;0;;0
701342373;209815-11;Seitenwand LI 1x60HE SOM ges.;408,1;14;Station 602;690002;Legnica;;;;;;;STATION_EA_602;1;0;;0
701360965;209825-11;Rückwand 60HEB400 2 LS Z m.KD;73,865;17;L9000.12.02.03;520354;Legnica;Verschieberegal;12;2;3;;;REGALFACH;1;0;;0
701416336;209955-11;Trennwand Z-Ausf.Li SOM+Sch ge;196,52;32;L9000.4.3.2;520095;Legnica;Verschieberegal;4;3;2;;;REGALFACH;1;0;;0
701474348;210010-11;Trennwand RE 5x12HE ZYL ges.;245,65;50;L9000.2.3.6;520047;Legnica;Verschieberegal;2;3;6;;;REGALFACH;1;0;;0
701310322;210030-11;Trennwand RE 1x60HE ZYL ges.;98,26;40;L9000.6.3.4;520167;Legnica;Verschieberegal;6;3;4;;;REGALFACH;1;0;;0
701345328;210050-11;Trennwand RE 4x15HE SOM ges.;108,086;6;L9000.06.09.01;520694;Legnica;Verschieberegal;6;9;1;;;REGALFACH;1;0;;0
701474371;210060-11;Trennwand RE 2x30HE SOM ges.;98,26;20;L9000.6.2.3;520162;Legnica;Verschieberegal;6;2;3;;;REGALFACH;1;0;;0
701474434;210220-11;TW-Profil LI 5x12HE ZYL ges.;8,94;20;L9000.19.02.03;520578;Legnica;Verschieberegal;19;2;3;;;REGALFACH;1;0;;0
701465708;210400-11;Tür re/li.15HE/300 Zyl.sch.Cam;51,45;30;Station 605;690005;Legnica;;;;;;;STATION_EA_605;1;0;;0
701450620;210490-11;Tür re/li.30HE/400 Zyl.sch.Cam;71,54;20;L9000.21.03.01;520635;Legnica;Verschieberegal;21;3;1;;;REGALFACH;1;0;;0
701461609;210510-11;Tür li.60HE/400 o.SL.m.ASL st ;115,488;18;L9000.16.02.02;520478;Legnica;Verschieberegal;16;2;2;;;REGALFACH;1;0;;0
701435972;210611-11;Tür re.inn.12HE/300 Zyl.Camb.;4,784;8;L9000.21.01.01;520633;Legnica;Verschieberegal;21;1;1;;;REGALFACH;1;0;;0
701468885;210650-11HRC;Tür re.auß.60HE/300 Zyl.Camb.;19,695;5;L9000.1.2.2;520005;Legnica;Verschieberegal;1;2;2;;;REGALFACH;1;0;;0
701471541;210720-11;Tür re.auß.60HE/400 Zyl.Camb.;0;2;Station 604;690004;Legnica;;;;;;;STATION_EA_604;1;0;;0
701439851;210940-11;Tür re.auß.60HE/400 GAT 7100;10,18;2;L9000.9.3.7;520275;Legnica;Verschieberegal;9;3;7;;;REGALFACH;1;0;;0
701416096;211046-11;SD-Mittelt. B600 ZBLT ges.;88,434;5;L9000.9.1.1;520249;Legnica;Verschieberegal;9;1;1;;;STELLPLATZ;1;0;;0
701416095;211051-11;SD-Mittelt. B900 ZBLT ges.;93,6;9;L9000.7.4.3;520196;Legnica;Verschieberegal;7;4;3;;;REGALFACH;1;0;;0
701345668;211056-11;SD-Mittelteil B1200 ZBLT ges.;103,173;11;L9000.16.01.01;520473;Legnica;Verschieberegal;16;1;1;;;REGALFACH;1;0;;0
701345578;211061-11;SD-Mittelteil B400 ZBLT ges.;117,912;17;L9000.7.1.2;520189;Legnica;Verschieberegal;7;1;2;;;REGALFACH;1;0;;0
701460481;211066-11;SD-Mittelt. B800 ZBLT ges.;252,72;60;L9000.18.01.03;520545;Legnica;Verschieberegal;1;1;3;;;REGALFACH;1;0;;0
701472145;211120-11;SD-Seitent.T500 re/li ZBL ges.;44,28;72;WE_TB20;520902;Legnica;Verschieberegal;2;2;2;;;STELLPLATZ_P1;1;0;;0
701471092;211272-2;Sockelblech B300 gest.;27,692;28;L9000.17.01.01;520505;Legnica;Verschieberegal;17;1;1;;;REGALFACH;1;0;;0
701474608;211275-2;Sockelblech B800 gest.;68,845;35;L9000.19.04.01;520572;Legnica;Verschieberegal;19;4;1;;;REGALFACH;1;0;;0
701471096;211276-2;Sockelblech B900 gest.;55,076;28;L9000.18.04.02;520544;Legnica;Verschieberegal;18;4;2;;;REGALFACH;1;0;;0
701391012;211610-11;SD-Mittelteil -30 newEvolo;208,44;19;L9000.13.02.03;520386;Legnica;Verschieberegal;13;2;3;;;REGALFACH;1;0;;0
