ID;Artikel;Artikelbezeichnung;Materialgewicht;Menge;FachName;FACH_BARCODE;Ort;Bauteil;Block;Zeile;Ebene;FachBem;SortFeld;Stationstyp;Preisdivisor;PreisProMenge;WEBelegNr;Stueckgewicht
701477720;209480-2;Fußteil Cambio B900 gest.;88,76;20;L9000.1.2.1;520002;Legnica;Verschieberegal;1;2;1;;;STELLPLATZ;1;0;;0
701481441;209475-2;Fußteil Cambio B800 gest.;120,03;30;L9000.19.01.01;520569;Legnica;Verschieberegal;19;1;1;;;REGALFACH;1;0;;0
701411460;209472-11;Fußteil Cam. ZBLT B600 gest.;41,064;10;L9000.18.04.01;520540;Legnica;Verschieberegal;18;4;1;;;REGALFACH;1;0;;0
701369318;209467-11;Fußteil Cam. ZBLT B400 ges.;75,84;26;L9000.14.01.01;520409;Legnica;Verschieberegal;14;1;1;;;REGALFACH;1;0;;0
701481527;209465-2;Fußteil Cambio B400 gest.;158,46;60;L9000.7.4.1;520188;Legnica;Verschieberegal;7;4;1;;;STELLPLATZ;1;0;;0
701138677;209070-2;Zw.-Boden 800 newEvolo gest;564;235;L9000.13.01.01;520377;Legnica;Verschieberegal;13;1;1;;;REGALFACH;1;0;;0
701387955;209060-2;Zw.-Boden 600 newEvolo gest;150,696;72;L9000.13.01.02;520381;Legnica;Verschieberegal;13;1;2;;;REGALFACH;1;0;;0
701379184;208790-2;Hutboden newEvolo 400mm Leg.;234,2;200;L9000.13.02.03;520386;Legnica;Verschieberegal;13;2;3;;;REGALFACH;1;0;;0
701362524;208780E;Hutboden newEvolo;1873,8;120;L9000.15.02.04;520454;Legnica;Verschieberegal;15;2;4;;;REGALFACH;1;0;;0
701296208;208780E;Hutboden newEvolo;1705,158;10;L9000.13.04.04;520392;Legnica;Verschieberegal;13;4;4;;;REGALFACH;1;0;;0
701379180;208780-2;Hutboden newEvolo 300mm Leg.;281,1;296;L9000.07.09.03;520717;Legnica;Verschieberegal;7;9;3;;;REGALFACH;1;0;;0
701313198;208640E;Zw.-Boden 400/800 newEvolo;878,25;21;L9000.21.02.03;520642;Legnica;Verschieberegal;21;2;3;;;REGALFACH;1;0;;0
701436130;208630-2G;Zw.-Boden 300 newEvolo gest;52;50;L9000.13.02.01;520378;Legnica;Verschieberegal;13;2;1;;;REGALFACH;1;0;;0
701397296;208440-11;Tür newEvolo re. 30HEB300 Zyl.;267,93;117;L9000.13.01.08;520405;Legnica;Verschieberegal;13;1;8;;;REGALFACH;1;0;;0
701344918;208440-11;Tür newEvolo re. 30HEB300 Zyl.;549,6;240;L9000.13.04.06;520400;Legnica;Verschieberegal;13;4;6;;;REGALFACH;1;0;;0
701364592;208400-11;Tür newEvolo re. 20HEB400 Zyl.;235,17;56;L9000.13.02.01;520378;Legnica;Verschieberegal;13;2;1;;;REGALFACH;1;0;;0
701397914;208360-11;Tür newEvolo re. 20HEB300 Zyl.;56,376;36;L9000.07.09.01;520695;Legnica;Verschieberegal;7;9;;;;REGALFACH;1;0;;0
701451031;208280-11;Tür newEvolo re. 15HEB300 Zyl.;54,45;45;L9000.13.01.01;520377;Legnica;Verschieberegal;13;1;1;;;REGALFACH;1;0;;0
701319209;208280-11;Tür newEvolo re. 15HEB300 Zyl.;242;92;L9000.13.01.02;520381;Legnica;Verschieberegal;13;1;2;;;REGALFACH;1;0;;0
701356541;208240-11;Tür newEvolo re. 12HEB400 Zyl.;157,4;46;L9000.13.01.02;520381;Legnica;Verschieberegal;13;1;2;;;REGALFACH;1;0;;0
701352386;208200-11;Tür newEvolo re. 12HEB300 Zyl.;198;144;L9000.13.02.01;520378;Legnica;Verschieberegal;13;2;1;;;REGALFACH;1;0;;0
701468849;208065-11HRC;Front-Eckblende 90Gr.inn.H1700;39,21;10;L9000.1.2.2;520005;Legnica;Verschieberegal;1;2;2;;;REGALFACH;1;0;;0
701399652;208052-11;ISD Blende innen li+re. gest.;16,128;11;L9000.1.1.2;520004;Legnica;Verschieberegal;1;1;2;;;REGALFACH;1;0;;0
701404993;207340-2;Kopfteil -40, 300mm tief gest.;175,14;40;L9000.1.3.1;520003;Legnica;Verschieberegal;1;3;1;;;STELLPLATZ;1;0;;0
701417111;207295-2;Trennwand K-Schrank 300mm tief;350,176;74;L9000.08.09.03;520718;Legnica;Verschieberegal;8;9;3;;;REGALFACH;1;0;;0
701462451;207275-2;Tür EVOLO S-Schrank Dopp gest;461,496;146;L9000.15.01.02;520445;Legnica;Verschieberegal;15;1;2;;;REGALFACH;1;0;;0
701459624;207270;Tür S-Schrank Evolo;1830,6;162;L9000.5.2.1;520122;Legnica;Verschieberegal;5;2;1;;;STELLPLATZ;1;0;;0
701480001;207265-2;Tür EVOLO K-Schrank Dopp gest;168,84;90;L9000.3.4.1;520060;Legnica;Verschieberegal;3;4;1;;;STELLPLATZ;1;0;;0
701453684;207265-2;Tür EVOLO K-Schrank Dopp gest;168,84;90;L9000.7.1.1;520185;Legnica;Verschieberegal;7;1;1;;;STELLPLATZ;1;0;;0
701472219;207260;Tür K-Schrank Evolo;1152,6;97;L9000.3.4.4;520072;Legnica;Verschieberegal;3;4;4;;;REGALFACH;1;0;;0
701458037;207241-2;Zw.Boden li.B-BOXX 300mm tief.;44,34;60;L9000.20.01.01;520601;Legnica;Verschieberegal;20;1;1;;;REGALFACH;1;0;;0
701221971;207230;TÜRVERSTÄRKUNG BigBoxx;960;812;L9000.2.1.3;520033;Legnica;Verschieberegal;2;1;3;;;REGALFACH;1;0;;0
701158799;207140;Tür re. K-Schrank ;1669,05;110;L9000.13.04.07;520404;Legnica;Verschieberegal;13;4;7;;;REGALFACH;1;0;;0
701466087;207120;RÜCKWAND S-Schrank -40;52,62;6;L9000.7.3.1;520187;Legnica;Verschieberegal;7;3;1;;;STELLPLATZ;1;0;;0
701438572;207120;RÜCKWAND S-Schrank -40;1368,12;51;L9000.6.1.6;520173;Legnica;Verschieberegal;6;1;6;;;REGALFACH;1;0;;0
701402270;207110-3;Rückwand S-Schrank -30;1324;77;L9000.10.09.05;520742;Legnica;Verschieberegal;10;9;5;;;REGALFACH;1;0;;0
701365588;207090-3;Rückwand S-Schrank -20;448;130;L9000.17.02.02;520510;Legnica;Verschieberegal;17;2;2;;;REGALFACH;1;0;;0
701479116;207085-11;Trennwand S-Schrank, gestanzt;607;60;L9000.3.2.2;520062;Legnica;Verschieberegal;3;2;2;;;REGALFACH;1;0;;0
701455663;207081-2;Rumpfteil S-Schrank li.gest.;271,5;32;L9000.17.02.03;520514;Legnica;Verschieberegal;17;2;3;;;REGALFACH;1;0;;0
701219810;207081;RT,S-Schrank re+li.400mm tief;1536,8;75;L9000.14.04.03;520420;Legnica;Verschieberegal;14;4;3;;;REGALFACH;1;0;;0
701455662;207080-2;Rumpfteil S-Schrank re.gest.;271,5;50;L9000.11.09.04;520732;Legnica;Verschieberegal;11;9;4;;;REGALFACH;1;0;;0
701479115;207080;Rumpfteil S-Schrank re+li.;162,9;15;L9000.12.04.03;520356;Legnica;Verschieberegal;12;4;3;;;REGALFACH;1;0;;0
701466860;207080;Rumpfteil S-Schrank re+li.;2052,54;189;L9000.21.04.07;520660;Legnica;Verschieberegal;21;4;7;;;REGALFACH;1;0;;0
701464117;207060-3E;Rückwand K-Schrank -40 VERZ;35;5;L9000.22.02.01;520666;Legnica;Verschieberegal;22;2;1;;;REGALFACH;1;0;;0
701464222;207040-3E;Rückwand K-Schrank -10 VERZ;14,32;4;L9000.22.02.01;520666;Legnica;Verschieberegal;22;2;1;;;REGALFACH;1;0;;0
701469300;207040-3;Rückwand K-Schrank -10;42,96;12;L9000.9.4.1;520252;Legnica;Verschieberegal;9;4;1;;;STELLPLATZ;1;0;;0
701464118;207030-3E;Rückwand K-Schrank -20 VERZ;21,48;6;L9000.22.02.01;520666;Legnica;Verschieberegal;22;2;1;;;REGALFACH;1;0;;0
701457817;207020;Rumpfteil K-Schrank re+li.;1558,848;276;L9000.12.01.05;520361;Legnica;Verschieberegal;12;1;5;;;REGALFACH;1;0;;0
701266571;206850Z;Rumpfteil New EVOLO, ;145,86;22;L9000.13.03.06;520399;Legnica;Verschieberegal;13;3;6;;;REGALFACH;1;0;;0
701414806;206810;RÜCKWAND -22 newEvolo;327,5;50;L9000.13.02.06;520398;Legnica;Verschieberegal;13;2;6;;;REGALFACH;1;0;;0
701449686;206800E;RÜCKWAND -20 newEvolo;83,334;17;L9000.13.01.04;520389;Legnica;Verschieberegal;13;1;4;;;REGALFACH;1;0;;0
701202032;206800E;RÜCKWAND -20 newEvolo;122,55;17;L9000.14.03.03;520419;Legnica;Verschieberegal;14;3;3;;;REGALFACH;1;0;;0
701414809;206800;0.62 X 1690 X 0598 MM;1037,528;212;L9000.20.03.01;520603;Legnica;Verschieberegal;20;3;1;;;REGALFACH;1;0;;0
701414811;206790;RÜCKWAND -12 newEvolo;39;12;L9000.13.01.04;520389;Legnica;Verschieberegal;13;1;4;;;REGALFACH;1;0;;0
701414810;206781;RÜCKWAND -10 newEvolo;55,25;17;L9000.13.01.04;520389;Legnica;Verschieberegal;13;1;4;;;REGALFACH;1;0;;0
701344097;206745-2HRC;Strebe ob.B430 54xxx, laser;47,4;200;L9000.1.3.2;520006;Legnica;Verschieberegal;1;3;2;;;REGALFACH;1;0;;0
701433455;206405-11HRC;Schubladenb.Kühlschr.Cady lase;10,662;6;L9000.19.01.01;520569;Legnica;Verschieberegal;19;1;1;;;REGALFACH;1;0;;0
701466671;206401-11HE;Tellerfixierblech KSC, VA gelä;53,38;23;L9000.1.3.2;520006;Legnica;Verschieberegal;1;3;2;;;REGALFACH;1;0;;0
701402692;206390-11HE;Nespresso-Schubladeneinsatz KC;37,68;4;L9000.6.1.1;520153;Legnica;Verschieberegal;6;1;1;;;STELLPLATZ;1;0;;0
701213191;206309-11HRC;Blende 6,75HE auß.Kühl.Ca.lase;442,4;95;L9000.10.09.02;520709;Legnica;Verschieberegal;10;9;2;;;REGALFACH;1;0;;0
701448634;206110-2HRC;RollenaufnahmeB430 hint. laser;60,9;105;L9000.1.3.2;520006;Legnica;Verschieberegal;1;3;2;;;REGALFACH;1;0;;0
701458167;205240-11;Tür re.NewErgol.u.LR 8821 alt;174,208;64;L9000.9.4.1;520252;Legnica;Verschieberegal;9;4;1;;;STELLPLATZ;1;0;;0
701474672;205210-2;Tür 133113 re.Ergolock-Neu ges;524,2;50;L9000.11.03.03;520323;Legnica;Verschieberegal;11;3;3;;;REGALFACH;1;0;;0
701311853;205195-2;Tür 131444 re.Ergolock-Neu ges;60,8;32;L9000.15.01.01;520441;Legnica;Verschieberegal;15;1;1;;;REGALFACH;1;0;;0
701479580;205170-11;Tür re.NewErgolock gest.(8920);258,1;50;L9000.4.3.1;520091;Legnica;Verschieberegal;4;3;1;;;STELLPLATZ;1;0;;0
701479702;205165-11;Tür re.f.New Ergolock 2 Lochr.;516,2;22;L9000.15.03.02;520447;Legnica;Verschieberegal;15;3;2;;;REGALFACH;1;0;;0
701472609;205165-11;Tür re.f.New Ergolock 2 Lochr.;0;25;L9000.07.09.03;520717;Legnica;Verschieberegal;7;9;3;;;REGALFACH;1;0;;0
701465391;204880-111;Rückwand -22 Laptopschrank;187,35;25;L9000.8.2.2;520222;Legnica;Verschieberegal;8;2;2;;;REGALFACH;1;0;;0
701463000;204880-111;Rückwand -22 Laptopschrank;112,41;15;L9000.6.3.1;520155;Legnica;Verschieberegal;6;3;1;;;STELLPLATZ;1;0;;0
701450653;204871-111;Rückwand -12 eBike-Schrank;36,89;10;L9000.16.02.01;520474;Legnica;Verschieberegal;16;2;1;;;REGALFACH;1;0;;0
701334821;203781-111K;HR-Wanne C3000 1200x435 KOM;192,4;14;L9000.7.4.6;520208;Legnica;Verschieberegal;7;4;6;;;REGALFACH;1;0;;0
701251302;203781-11;HR-Wanne C3000 1200x435 gest.;170,544;10;L9000.4.1.5;520105;Legnica;Verschieberegal;4;1;5;;;REGALFACH;1;0;;0
701417667;203671-11;Tür li.Ovalschl.gest.9467 inte;173,2;40;L9000.12.04.05;520364;Legnica;Verschieberegal;12;4;5;;;REGALFACH;1;0;;0
701474751;203666-11;Tür li.Ovalschl.gest.8520 inte;177,944;52;L9000.6.4.4;520168;Legnica;Verschieberegal;6;4;4;;;REGALFACH;1;0;;0
701479511;203665-11;Tür re.NewErgol.gest.8520 inte;175,344;23;L9000.2.2.1;520026;Legnica;Verschieberegal;2;2;1;;;STELLPLATZ;1;0;;0
701480650;203656-11;Tür li.Ovalschl.gest.9266 inte;169,38;30;L9000.7.1.1;520185;Legnica;Verschieberegal;7;1;1;;;STELLPLATZ;1;0;;0
701479544;203655-11;Tür re.NewErgol.gest.9266 inte;166,86;60;L9000.4.1.3;520097;Legnica;Verschieberegal;4;1;3;;;REGALFACH;1;0;;0
701432960;203595-111HE;Kopft.strebe Thek.schr.9466 be;210,5;100;L9000.01.09.01;520689;Legnica;Verschieberegal;1;9;1;;;REGALFACH;1;0;;0
701472695;203526-11;Rumpft.li.Thekenschr.9287 gest;280,696;25;L9000.11.01.04;520325;Legnica;Verschieberegal;11;1;4;;;REGALFACH;1;0;;0
701472692;203525-11;Rumpft.re.Thekenschr.9287 gest;280,696;25;L9000.11.02.04;520326;Legnica;Verschieberegal;11;2;4;;;REGALFACH;1;0;;0
701458056;203521-11;Rumpft.li.Thekenschr.9267 gest;215,8;9;L9000.15.01.04;520453;Legnica;Verschieberegal;15;1;4;;;REGALFACH;1;0;;0
701457934;203520-11;Rumpft.re.Thekenschr.9267 gest;431,6;39;L9000.21.02.02;520638;Legnica;Verschieberegal;21;2;2;;;REGALFACH;1;0;;0
701477699;203511-11;Rumpft.li.Thekenschr.9266 gest;218,04;60;L9000.16.01.02;520477;Legnica;Verschieberegal;16;1;2;;;REGALFACH;1;0;;0
701477698;203510-11;Rumpft.re.Thekenschr.9266 gest;218,04;2;L9000.5.1.1;520121;Legnica;Verschieberegal;5;1;1;;;STELLPLATZ;1;0;;0
701313635;203501-11;Rumpfteil,li.48020 Laptopschra;323,2;21;L9000.18.02.01;520538;Legnica;Verschieberegal;18;2;1;;;REGALFACH;1;0;;0
701138835;203501-11;Rumpfteil,li.48020 Laptopschra;211,885;32;L9000.15.02.02;520446;Legnica;Verschieberegal;15;2;2;;;REGALFACH;1;0;;0
701136452;203491-11;Rumpfteil,li.48010 Laptopschra;189,813;28;L9000.6.2.3;520162;Legnica;Verschieberegal;6;2;3;;;REGALFACH;1;0;;0
701445671;203320-11HRC;Trennw. Box/Abt.48056 Holz ;392,5;13;L9000.1.3.1;520003;Legnica;Verschieberegal;1;3;1;;;STELLPLATZ;1;0;;0
701480106;202080-2;Tür rechts 48010-10 Abluft ges;534,72;120;L9000.17.04.03;520516;Legnica;Verschieberegal;17;4;3;;;REGALFACH;1;0;;0
701480105;202080-2;Tür rechts 48010-10 Abluft ges;548,088;123;L9000.17.04.03;520516;Legnica;Verschieberegal;17;4;3;;;REGALFACH;1;0;;0
701398710;202070-2E;Boden,dg.300, re.2LR/Abt.verz.;22,61;10;L9000.08.09.02;520707;Legnica;Verschieberegal;8;9;2;;;REGALFACH;1;0;;0
701481386;202070-2;Boden,dg.300, rechts 2LR/Abt.;406,98;180;L9000.8.3.1;520219;Legnica;Verschieberegal;8;3;1;;;STELLPLATZ;1;0;;0
701413682;202020-11;Tür,re.48010-10,gel.6x6,DOM-S.;595;121;L9000.21.03.04;520647;Legnica;Verschieberegal;21;3;4;;;REGALFACH;1;0;;0
701466919;202010-11;Tür,re.48010-10,gel.6x6,Eurol.;42,5;10;L9000.9.2.2;520254;Legnica;Verschieberegal;9;2;2;;;REGALFACH;1;0;;0
701466133;202010-11;Tür,re.48010-10,gel.6x6,Eurol.;680;148;L9000.16.03.07;520499;Legnica;Verschieberegal;3;3;7;;;REGALFACH;1;0;;0
701464401;201965-2HEC;Stoppwinkel 48056-10,für Holz;0;200;L9000.8.1.1;520217;Legnica;Verschieberegal;8;1;1;;;STELLPLATZ;1;0;;0
701478464;200971-2G;Zw.-Boden, li.48310-22 (LEG);702,72;480;L9000.09.09.02;520708;Legnica;Verschieberegal;9;9;2;;;REGALFACH;1;0;;0
701469766;200971-2G;Zw.-Boden, li.48310-22 (LEG);585,6;100;WE_TB20;520902;Legnica;Verschieberegal;2;2;2;;;STELLPLATZ_P1;1;0;;0
701478393;200970-2G;Zw.-Boden, re.48310-22 (LEG);1252,8;800;L9000.10.01.05;520297;Legnica;Verschieberegal;10;1;5;;;REGALFACH;1;0;;0
701468764;200970-2G;Zw.-Boden, re.48310-22 (LEG);714,096;256;WE_TB20;520902;Legnica;Verschieberegal;2;2;2;;;STELLPLATZ_P1;1;0;;0
701474077;200961E;Zw.-Boden, links 48310-20;1826,76;96;L9000.11.09.07;520765;Legnica;Verschieberegal;11;9;7;;;REGALFACH;1;0;;0
701463627;200961E;Zw.-Boden, links 48310-20;1756,5;99;L9000.19.03.04;520583;Legnica;Verschieberegal;19;3;4;;;REGALFACH;1;0;;0
701476480;200961-2G;Zw.-Boden, li.48310-20 (LEG);585,5;500;WE_TB20;520902;Legnica;Verschieberegal;2;2;2;;;STELLPLATZ_P1;1;0;;0
701470877;200960E;Zw.-Boden, rechts 48310-20;877,1;70;L9000.17.03.05;520523;Legnica;Verschieberegal;17;3;5;;;REGALFACH;1;0;;0
701402087;200960E;Zw.-Boden, rechts 48310-20;1879,5;4;L9000.22.03.02;520670;Legnica;Verschieberegal;22;3;2;;;REGALFACH;1;0;;0
701480227;200960-2G;Zw.-Boden, re.48310-20 (LEG);175,42;140;L9000.21.02.04;520646;Legnica;Verschieberegal;21;2;4;;;REGALFACH;1;0;;0
701478465;200960-2G;Zw.-Boden, re.48310-20 (LEG);626,5;500;L9000.20.01.02;520605;Legnica;Verschieberegal;20;1;2;;;REGALFACH;1;0;;0
701470878;200960-2G;Zw.-Boden, re.48310-20 (LEG);626,5;500;WE_TB20;520902;Legnica;Verschieberegal;2;2;2;;;STELLPLATZ_P1;1;0;;0
701464341;200890E;Zwischenboden Reifenschrank;389,9;70;L9000.4.4.3;520100;Legnica;Verschieberegal;4;4;3;;;REGALFACH;1;0;;0
701478501;200781-11;Tür li.m.Ovalschl. 2 Lochr.;523,9;24;L9000.9.3.5;520267;Legnica;Verschieberegal;9;3;5;;;REGALFACH;1;0;;0
701326659;200380-111;Karteibahnblech Microf.bearb.;103,6;236;L9000.02.09.01;520690;Legnica;Verschieberegal;2;9;1;;;REGALFACH;1;0;;0
701402310;199810-111;Rückwand 8271-372 bis 8472-374;161,9;20;L9000.16.04.05;520492;Legnica;Verschieberegal;16;4;5;;;REGALFACH;1;0;;0
701444607;199790-111;Rückwand 8271-272 bis 8472-274;65,39;7;L9000.21.04.05;520652;Legnica;Verschieberegal;21;4;5;;;REGALFACH;1;0;;0
701336821;199790-111;Rückwand 8271-272 bis 8472-274;130,78;3;L9000.22.02.01;520666;Legnica;Verschieberegal;22;2;1;;;REGALFACH;1;0;;0
701335670;199740-11;RTre.o.BegKa.8271u8472-273/373;327;21;L9000.14.04.04;520424;Legnica;Verschieberegal;14;4;4;;;REGALFACH;1;0;;0
701478932;199731-11;RTli.o.BegKa.8271u8472-272/372;71,04;20;L9000.11.01.02;520317;Legnica;Verschieberegal;11;1;2;;;REGALFACH;1;0;;0
701431839;199660-11;Rumpft.re.8270-174 o.Begr.kant;588,75;50;L9000.20.02.08;520630;Legnica;Verschieberegal;20;2;8;;;REGALFACH;1;0;;0
701471555;199650-11;Rumpft.re.8270-173 o.Begr.kant;172,02;15;L9000.06.09.03;520716;Legnica;Verschieberegal;6;9;3;;;REGALFACH;1;0;;0
701464682;199440E;Tür re.Stangensch.48020UP114C;2110,1;56;L9000.7.3.5;520203;Legnica;Verschieberegal;7;3;5;;;REGALFACH;1;0;;0
701472739;198740-11HRC;Aufsteckrahmen C 3000 laser;11,284;13;L9000.1.2.2;520005;Legnica;Verschieberegal;1;2;2;;;REGALFACH;1;0;;0
701238720;198740;Aufsteckrahmen C 3000 Asisto;1495,434;123;L9000.13.04.05;520396;Legnica;Verschieberegal;13;4;5;;;REGALFACH;1;0;;0
701143150;198740;Aufsteckrahmen C 3000 Asisto;1227,958;7;L9000.21.04.02;520640;Legnica;Verschieberegal;21;4;2;;;REGALFACH;1;0;;0
701213183;198720-11HRC;Aufsteckrahmen B440T600 laser;203,61;65;L9000.8.3.1;520219;Legnica;Verschieberegal;8;3;1;;;STELLPLATZ;1;0;;0
701450264;197820;Einlegerverstärkung 176220;331,255;485;L9000.17.04.01;520508;Legnica;Verschieberegal;17;4;1;;;REGALFACH;1;0;;0
701249003;197810;Tur rechts 88310F022;1122;41;L9000.15.02.06;520462;Legnica;Verschieberegal;15;2;6;;;REGALFACH;1;0;;0
701322036;197790;Tur rechts 88310F020;1765,848;138;L9000.17.03.07;520531;Legnica;Verschieberegal;17;3;7;;;REGALFACH;1;0;;0
