ID;Artikel;Artikelbezeichnung;Materialgewicht;Menge;FachName;FACH_BARCODE;Ort;Bauteil;Block;Zeile;Ebene;FachBem;SortFeld;Stationstyp;Preisdivisor;PreisProMenge;WEBelegNr;Stueckgewicht
701274819;176221-2HRC;Einleg.133144 f.Verst. gest.;1972,872;564;L9000.18.04.07;520564;Legnica;Verschieberegal;18;4;7;;;REGALFACH;1;0;;0
701251745;176221-2HRC;Einleg.133144 f.Verst. gest.;1490,148;52;L9000.13.02.03;520386;Legnica;Verschieberegal;13;2;3;;;REGALFACH;1;0;;0
701447026;176220-2HRC;Einleg.133144 verz. gest.;1245,288;356;L9000.16.02.01;520474;Legnica;Verschieberegal;16;2;1;;;REGALFACH;1;0;;0
701450408;176210-2;Auffangwanne 490 x 451 gest.;334,7;50;L9000.14.04.01;520412;Legnica;Verschieberegal;14;4;1;;;REGALFACH;1;0;;0
701442670;176191;Auffangwanne 920x451 verz. x 4;1988,256;96;L9000.17.03.07;520531;Legnica;Verschieberegal;17;3;7;;;REGALFACH;1;0;;0
701421511;176191;Auffangwanne 920x451 verz. x 4;1863,99;12;L9000.12.03.03;520355;Legnica;Verschieberegal;12;3;3;;;REGALFACH;1;0;;0
701444834;176190-2HRC;Auffangwanne 920 x 451 gest.;1004,532;50;L9000.11.01.01;520313;Legnica;Verschieberegal;11;1;1;;;REGALFACH;1;0;;0
701448990;176190-2HRC;Auffangwanne 920 x 451 gest.;2009,064;388;L9000.5.3.1;520123;Legnica;Verschieberegal;5;3;1;;;STELLPLATZ;1;0;;0
701449262;176190-2HRC;Auffangwanne 920 x 451 gest.;1004,532;72;L9000.12.01.02;520349;Legnica;Verschieberegal;12;1;2;;;REGALFACH;1;0;;0
701448853;176121-11;Tür li.für 8930-00 gestanzt;662,8;51;L9000.18.03.01;520539;Legnica;Verschieberegal;3;3;1;;;REGALFACH;1;0;;0
701448345;176121;Tür li.f.1200mm 8930-00;1511,184;131;L9000.17.03.03;520515;Legnica;Verschieberegal;17;3;3;;;REGALFACH;1;0;;0
701453178;175680-11;Tür,rechts 48010-105,gestanzt;210,6;234;L9000.10.01.01;520281;Legnica;Verschieberegal;10;1;1;;;REGALFACH;1;0;;0
701452759;175670-2;Tür,rechts 48010-124,gestanzt;290,7;56;Station 08;590008;Legnica;;;;;;;STATION_EA_008;1;0;;0
701441421;175640-2;Tür,rechts 48010-103,gestanzt;160,92;58;L9000.10.01.03;520289;Legnica;Verschieberegal;10;1;3;;;REGALFACH;1;0;;0
701447266;174500-2;Verbindungsteil gestanzt;217,08;65;L9000.8.1.1;520217;Legnica;Verschieberegal;8;1;1;;;STELLPLATZ;1;0;;0
701453144;174400-1;Tür 83 400mm gestanzt;255;100;L9000.12.01.01;520345;Legnica;Verschieberegal;12;1;1;;;REGALFACH;1;0;;0
701301175;174400;Tür 83 400mm;1530,3;13;L9000.15.03.07;520467;Legnica;Verschieberegal;15;3;7;;;REGALFACH;1;0;;0
701298646;174400;Tür 83 400mm;1958,784;192;L9000.21.01.03;520641;Legnica;Verschieberegal;21;1;3;;;REGALFACH;1;0;;0
701163324;17400001;TÜRVERSTÄRKUNG;766,003;600;L9000.7.2.2;520190;Legnica;Verschieberegal;7;2;2;;;REGALFACH;1;0;;0
701384783;172501E;Tür rechts 8310-20 verz;1421,544;18;L9000.2.2.3;520034;Legnica;Verschieberegal;2;2;3;;;REGALFACH;1;0;;0
701448350;172501;Tur rechts 8310-20 ;1957,536;168;L9000.14.04.07;520436;Legnica;Verschieberegal;14;4;7;;;REGALFACH;1;0;;0
701434776;172500-1HRC;Tür 8310-10 Doppelst.gest.;941,858;348;L9000.12.04.05;520364;Legnica;Verschieberegal;12;4;5;;;REGALFACH;1;0;;0
701434777;172500-1HRC;Tür 8310-10 Doppelst.gest.;941,858;163;WE_TB20;520902;Legnica;Verschieberegal;2;2;2;;;STELLPLATZ_P1;1;0;;0
701415319;171171-11;Tür li.m.Ovalschlitz gest.8920;1047,8;70;L9000.3.3.6;520079;Legnica;Verschieberegal;3;3;6;;;REGALFACH;1;0;;0
701200533;171170;Tür re. (8920);1032,4;190;L9000.13.03.05;520395;Legnica;Verschieberegal;13;3;5;;;REGALFACH;1;0;;0
701397981;170530;Einleger. Verst. Elo. Verzinkt;315,354;507;L9000.07.09.01;520695;Legnica;Verschieberegal;7;9;;;;REGALFACH;1;0;;0
701444496;170491-2;Tür 133413 li. gest.;375,564;33;L9000.4.3.2;520095;Legnica;Verschieberegal;4;3;2;;;REGALFACH;1;0;;0
701450785;170491;Tür li. 133413;2047,718;179;L9000.17.04.02;520512;Legnica;Verschieberegal;17;4;2;;;REGALFACH;1;0;;0
701448344;170481;Tür li. 133113;2097;121;L9000.22.03.02;520670;Legnica;Verschieberegal;22;3;2;;;REGALFACH;1;0;;0
701396099;170460;Einlegebod.133013 Sendz.Verz.;1818,375;195;L9000.10.04.05;520300;Legnica;Verschieberegal;10;4;5;;;REGALFACH;1;0;;0
701447857;170271-2;Rumpfteil li gest.133144;302,35;50;L9000.18.03.04;520551;Legnica;Verschieberegal;18;4;3;;;REGALFACH;1;0;;0
701447858;170270-2;Rumpfteil re gest.133144;302,35;50;L9000.18.03.04;520551;Legnica;Verschieberegal;18;4;3;;;REGALFACH;1;0;;0
701446481;170170;Ruckwand 133413;1509,005;155;L9000.7.1.6;520205;Legnica;Verschieberegal;7;1;6;;;REGALFACH;1;0;;0
701427540;170140;Rumpfteil re. und li. 133413;1307,4;150;L9000.8.1.6;520237;Legnica;Verschieberegal;8;1;6;;;REGALFACH;1;0;;0
701443837;170140;Rumpfteil re. und li. 133413;244,048;9;L9000.20.03.04;520615;Legnica;Verschieberegal;20;3;4;;;REGALFACH;1;0;;0
701452090;170121-2;Fussteil hinten gest.;166,1;100;WE_TB20;520902;Legnica;Verschieberegal;2;2;2;;;STELLPLATZ_P1;1;0;;0
701452058;170121-2;Fussteil hinten gest.;166,1;100;L9000.18.01.02;520541;Legnica;Verschieberegal;18;1;2;;;REGALFACH;1;0;;0
701452023;170121;Fussteil hinten 133013;1262,74;142;L9000.17.01.04;520517;Legnica;Verschieberegal;17;1;4;;;REGALFACH;1;0;;0
701409404;170120;Fussteil vorne 133013;1617,45;110;L9000.4.4.4;520104;Legnica;Verschieberegal;4;4;4;;;REGALFACH;1;0;;0
701407132;170120;Fussteil vorne 133013;1078,3;6;L9000.5.4.2;520128;Legnica;Verschieberegal;5;4;2;;;REGALFACH;1;0;;0
701452111;170110;Kopfteil 133013;1967,364;252;L9000.6.4.3;520164;Legnica;Verschieberegal;6;4;3;;;REGALFACH;1;0;;0
701451012;170081;Tür li.  130944;356,694;102;L9000.12.04.03;520356;Legnica;Verschieberegal;12;4;3;;;REGALFACH;1;0;;0
701331211;170081;Tür li.  130944;356,694;52;L9000.16.01.05;520489;Legnica;Verschieberegal;16;5;1;;;REGALFACH;1;0;;0
701387059;170070-2;Rückwand 130944 gest.;970,103;86;L9000.11.01.07;520337;Legnica;Verschieberegal;11;1;7;;;REGALFACH;1;0;;0
701170403;170061-2;Rumpfteil li. 130944 gest.;650,715;108;L9000.21.03.01;520635;Legnica;Verschieberegal;21;3;1;;;REGALFACH;1;0;;0
701322049;170060;Rumpfteil re. und li. 130944;1948,808;181;L9000.16.03.02;520479;Legnica;Verschieberegal;16;3;2;;;REGALFACH;1;0;;0
701141878;170050;Türverstärkung 130944;497,25;35;L9000.9.1.2;520253;Legnica;Verschieberegal;9;1;2;;;REGALFACH;1;0;;0
701431119;170022;Tür re. und li. 133144;2018,328;106;L9000.5.3.3;520131;Legnica;Verschieberegal;5;3;3;;;REGALFACH;1;0;;0
701452019;170021-2;Tür 130144 li. gestanzt;1045,652;95;L9000.7.3.2;520191;Legnica;Verschieberegal;7;3;2;;;REGALFACH;1;0;;0
701412756;170011-2;Fussteil hinten 130144 gest.;982,4;320;L9000.12.04.07;520372;Legnica;Verschieberegal;12;4;7;;;REGALFACH;1;0;;0
701412752;170011-2;Fussteil hinten 130144 gest.;982,4;70;Station 06;590006;Legnica;;;;;;;STATION_EA_006;1;0;;0
701451598;169981-2;Kopfteil 130144  m.Loch gest.;324,4;50;L9000.15.04.02;520448;Legnica;Verschieberegal;15;4;2;;;REGALFACH;1;0;;0
701314154;169980-2;Kopfteil 130944 gestanzt;532,016;53;L9000.3.1.4;520069;Legnica;Verschieberegal;3;1;4;;;REGALFACH;1;0;;0
701450782;169980;Kopfteil 130144;1505,448;95;L9000.08.09.03;520718;Legnica;Verschieberegal;8;9;3;;;REGALFACH;1;0;;0
701409406;169760;Auffütterung 1040;1413;43;L9000.15.03.04;520455;Legnica;Verschieberegal;15;3;4;;;REGALFACH;1;0;;0
701423473;169051E;Trennwand,feststehend verz.;1436,422;150;L9000.19.04.05;520588;Legnica;Verschieberegal;19;4;5;;;REGALFACH;1;0;;0
701443791;169050-2;Trennwand,feststehend gest.;711;200;L9000.21.01.06;520653;Legnica;Verschieberegal;21;1;6;;;REGALFACH;1;0;;0
701414830;169050-2;Trennwand,feststehend gest.;711;126;L9000.11.01.02;520317;Legnica;Verschieberegal;11;1;2;;;REGALFACH;1;0;;0
701437207;169050;Trennwand,feststehend;1991,08;69;L9000.21.04.03;520644;Legnica;Verschieberegal;21;4;3;;;REGALFACH;1;0;;0
701412008;169050;Trennwand,feststehend;1955,525;57;L9000.20.01.03;520609;Legnica;Verschieberegal;20;1;3;;;REGALFACH;1;0;;0
701449849;169042-11;TW,48/8010-205,o.Oval.ver.LEG;1431,72;246;L9000.2.2.7;520050;Legnica;Verschieberegal;2;2;7;;;REGALFACH;1;0;;0
701429975;169040-11E;Trennw.48/8010-205 bearb.gest.;631,28;84;L9000.16.03.06;520495;Legnica;Verschieberegal;16;3;6;;;REGALFACH;1;0;;0
701442577;169040-11;Trennwand,48/8010-205,gest.;1164;94;Station 612;690012;Legnica;;;;;;;STATION_EA_612;1;0;;0
701444007;169030-2;Rumpfteil Doppelst.re.gest.[L];880,672;146;Station 615;690015;Legnica;;;;;;;STATION_EA_615;1;0;;0
701140811;168360-11;Trennwand,zg.verk.200 mm SD;585,6;90;L9000.2.2.4;520038;Legnica;Verschieberegal;2;2;4;;;REGALFACH;1;0;;0
701449370;168340-11;Trennwand,SD 200 mm,gestanzt;1304;96;L9000.9.3.2;520255;Legnica;Verschieberegal;9;3;2;;;REGALFACH;1;0;;0
701453239;168340-11;Trennwand,SD 200 mm,gestanzt;1304;200;L9000.17.02.04;520518;Legnica;Verschieberegal;17;2;4;;;REGALFACH;1;0;;0
701395840;168331-11;TW,zurückg. 200 mm SD GLATT;900;150;L9000.4.2.7;520114;Legnica;Verschieberegal;4;2;7;;;REGALFACH;1;0;;0
701397958;168331-11;TW,zurückg. 200 mm SD GLATT;198;32;L9000.9.3.3;520259;Legnica;Verschieberegal;9;3;3;;;REGALFACH;1;0;;0
701286648;168330-11;Trennwand,zurückg.200 mm SD;900;25;L9000.3.3.4;520071;Legnica;Verschieberegal;3;3;4;;;REGALFACH;1;0;;0
701412878;168330-11;Trennwand,zurückg.200 mm SD;1200;77;L9000.12.02.03;520354;Legnica;Verschieberegal;12;2;3;;;REGALFACH;1;0;;0
701373027;168321-11E;Rumpfteil,links,200 mm SD,verz;1549,45;96;L9000.08.09.04;520729;Legnica;Verschieberegal;8;9;4;;;REGALFACH;1;0;;0
701141178;168321-11E;Rumpfteil,links,200 mm SD,verz;970,9;36;L9000.3.2.4;520070;Legnica;Verschieberegal;3;2;4;;;REGALFACH;1;0;;0
701447726;168321-11;Rumpfteil,links,200 mm SD,gest;1330;29;L9000.8.2.3;520226;Legnica;Verschieberegal;8;2;3;;;REGALFACH;1;0;;0
701447743;168321-11;Rumpfteil,links,200 mm SD,gest;997,5;135;L9000.16.02.08;520502;Legnica;Verschieberegal;6;2;8;;;REGALFACH;1;0;;0
701432768;168310-2E;KT 8012-40,200 mmSD verzinkt;91,54;12;L9000.14.01.03;520417;Legnica;Verschieberegal;14;1;3;;;REGALFACH;1;0;;0
701392579;168310-2;Kopfteil 8012-40,200 mmSD,gest;316,472;30;L9000.4.4.4;520104;Legnica;Verschieberegal;4;4;4;;;REGALFACH;1;0;;0
701413240;168280-2;Kopfteil 8012-20,200 mm SD,ges;337,23;49;L9000.7.3.1;520187;Legnica;Verschieberegal;7;3;1;;;STELLPLATZ;1;0;;0
701417172;168241;Kopfteil 8010-20,200 mm SD [L];2051,47;116;L9000.17.03.04;520519;Legnica;Verschieberegal;27;3;4;;;REGALFACH;1;0;;0
701432786;168240-2;Kopfteil 8010-20,200mm SD gest;149,88;35;L9000.7.1.2;520189;Legnica;Verschieberegal;7;1;2;;;REGALFACH;1;0;;0
701414446;168231;Kopfteil 8010-22,200 mm SD [L];1026,63;48;L9000.7.1.7;520209;Legnica;Verschieberegal;7;1;7;;;REGALFACH;1;0;;0
701444073;168230-2;Kopft.8010-22,SD 200mm gest.;335,5;75;L9000.6.4.1;520156;Legnica;Verschieberegal;6;4;1;;;STELLPLATZ;1;0;;0
701353768;168222-2;KT-30,200mmSD,3Rieg,li.m.Ansch;73,1;13;L9000.8.1.1;520217;Legnica;Verschieberegal;8;1;1;;;STELLPLATZ;1;0;;0
701307176;168221E;Kopfteil -30,200 mm SD,verz.;183,08;38;L9000.18.02.05;520554;Legnica;Verschieberegal;18;2;5;;;REGALFACH;1;0;;0
701353759;168221;Kopfteil 8010-30,200 mm SD (L);2010,25;30;L9000.20.02.05;520618;Legnica;Verschieberegal;20;2;5;;;REGALFACH;1;0;;0
701307177;168220-2;Kopfteil -30,200 mm SD,gest.;114,45;72;L9000.5.3.1;520123;Legnica;Verschieberegal;5;3;1;;;STELLPLATZ;1;0;;0
701380364;168191E;Kopfteil -40,200 mm SD,verz.;942,862;141;L9000.21.01.04;520645;Legnica;Verschieberegal;21;1;4;;;REGALFACH;1;0;;0
701444626;168191;Kopfteil 8010-40,200 mm SD [L];958,724;15;L9000.20.01.03;520609;Legnica;Verschieberegal;20;1;3;;;REGALFACH;1;0;;0
701450788;168191;Kopfteil 8010-40,200 mm SD [L];1144,884;166;L9000.8.1.4;520229;Legnica;Verschieberegal;8;1;4;;;REGALFACH;1;0;;0
701453030;168190-2;Kopfteil -40,200 mm SD,gest.;372,32;80;L9000.8.1.5;520233;Legnica;Verschieberegal;8;1;5;;;REGALFACH;1;0;;0
701397154;168181;Kopfteil 8010-42,200 mm SD [L];415,47;10;L9000.21.01.04;520645;Legnica;Verschieberegal;21;1;4;;;REGALFACH;1;0;;0
701398578;168180-2;Kopfteil -42,200 mm SD,gest.;30,216;4;L9000.6.1.5;520169;Legnica;Verschieberegal;6;1;5;;;REGALFACH;1;0;;0
701343601;168171;Kopfteil 8010-50,200 mm SD [L];957,95;50;L9000.18.04.08;520568;Legnica;Verschieberegal;18;4;8;;;REGALFACH;1;0;;0
701385916;168170-2E;Kopfteil -50,200 mm SD,verz;112,7;16;L9000.16.04.06;520496;Legnica;Verschieberegal;16;4;6;;;REGALFACH;1;0;;0
701434256;168170-2;Kopfteil -50,200 mm SD,gest.;281,75;48;L9000.18.02.01;520538;Legnica;Verschieberegal;18;2;1;;;REGALFACH;1;0;;0
701137868;167320;Querverst. fur Einleger 1186mm;311,416;332;L9000.09.09.01;520697;Legnica;Verschieberegal;9;9;1;;;REGALFACH;1;0;;0
701450577;167320;Querverst. fur Einleger 1186mm;281,4;300;L9000.20.01.01;520601;Legnica;Verschieberegal;20;1;1;;;REGALFACH;1;0;;0
701286485;167300-11;Rumpfteil li gestanzt;1720;7;L9000.16.02.02;520478;Legnica;Verschieberegal;16;2;2;;;REGALFACH;1;0;;0
701335535;166840-11;SD-Mittelteil,8270-203, gesta.;125,6;17;L9000.8.1.3;520225;Legnica;Verschieberegal;8;1;3;;;REGALFACH;1;0;;0
701452892;166681-2;Zw.-Boden-22, links, gestanzt;551,6;400;L9000.11.03.01;520315;Legnica;Verschieberegal;11;3;1;;;REGALFACH;1;0;;0
701413675;166680-2HRC;Zw.-Boden-22,rechts,gestanzt;728;260;L9000.12.04.06;520368;Legnica;Verschieberegal;12;4;6;;;REGALFACH;1;0;;0
701442716;166671-2HRC;Zw.-Boden-20,links,gestanzt;330,9;300;WE_TB20;520902;Legnica;Verschieberegal;2;2;2;;;STELLPLATZ_P1;1;0;;0
701411632;166670-2HRC;Zw.-Boden-20,rechts,gestanzt;235,6;157;WE_TB20;520902;Legnica;Verschieberegal;2;2;2;;;STELLPLATZ_P1;1;0;;0
701448271;166670-2HRC;Zw.-Boden-20,rechts,gestanzt;353,4;300;L9000.16.02.01;520474;Legnica;Verschieberegal;16;2;1;;;REGALFACH;1;0;;0
701166921;166660-11E;Trennwand,-105,SD 200 mm,verz.;283,8;44;L9000.14.02.02;520414;Legnica;Verschieberegal;14;2;2;;;REGALFACH;1;0;;0
701430386;166660-11;Trennwand,-105,SD 200 mm,gest.;978;150;L9000.17.03.03;520515;Legnica;Verschieberegal;17;3;3;;;REGALFACH;1;0;;0
701413634;166660-11;Trennwand,-105,SD 200 mm,gest.;1238,8;40;L9000.17.03.02;520511;Legnica;Verschieberegal;17;3;2;;;REGALFACH;1;0;;0
701447178;166650-2;Rumpfteil,re.-105,SD 200 mm L;1310,05;25;L9000.19.02.01;520570;Legnica;Verschieberegal;19;3;1;;;REGALFACH;1;0;;0
701447725;166650-2;Rumpfteil,re.-105,SD 200 mm L;1330;200;L9000.20.03.08;520631;Legnica;Verschieberegal;20;3;8;;;REGALFACH;1;0;;0
701447741;166650-2;Rumpfteil,re.-105,SD 200 mm L;665;100;L9000.08.09.04;520729;Legnica;Verschieberegal;8;9;4;;;REGALFACH;1;0;;0
701366779;166650-11E;Rumpfteil,re.-105,SD 200 mm,vz;1330;16;L9000.6.2.5;520170;Legnica;Verschieberegal;6;2;5;;;REGALFACH;1;0;;0
701438366;166191-2;Sockel 20, 350 mm, ver GTH;727,5;500;L9000.19.02.02;520574;Legnica;Verschieberegal;19;2;2;;;REGALFACH;1;0;;0
701427358;166170;Rückwand,2x350 mm Abteilbr.;28,14;4;L9000.03.09.05;520735;Legnica;Verschieberegal;3;9;5;;;REGALFACH;1;0;;0
701438181;166170;Rückwand,2x350 mm Abteilbr.;35,175;3;L9000.21.02.04;520646;Legnica;Verschieberegal;21;2;4;;;REGALFACH;1;0;;0
701394200;166160-2;Kopfteil -20,2 Abt.350 mm gest;28,776;12;L9000.07.09.04;520728;Legnica;Verschieberegal;7;9;4;;;REGALFACH;1;0;;0
701344082;166150-2;Fussteil -20 350 ABT.gest.;162,12;29;L9000.7.4.2;520192;Legnica;Verschieberegal;7;4;2;;;REGALFACH;1;0;;0
701331292;166010E;Rückwand 48015-32, verzinkt;1854,281;13;L9000.14.03.02;520415;Legnica;Verschieberegal;14;3;2;;;REGALFACH;1;0;;0
701402469;166010;Rückwand 48015-32,88010F932;972,525;11;L9000.04.09.02;520703;Legnica;Verschieberegal;4;9;2;;;REGALFACH;1;0;;0
701417037;166010;Rückwand 48015-32,88010F932;1945,05;100;L9000.9.2.6;520270;Legnica;Verschieberegal;9;2;6;;;REGALFACH;1;0;;0
701351790;165990;Rückwand 48015-22,88010F922;1923,24;220;L9000.8.3.6;520239;Legnica;Verschieberegal;8;3;6;;;REGALFACH;1;0;;0
701445581;165980;Rückwand 48015-12,88010F912;248,435;55;L9000.07.09.02;520706;Legnica;Verschieberegal;7;9;2;;;REGALFACH;1;0;;0
701415727;165813-3;RW 8350-40 SD 200mm 2xLR Abt.;123,15;10;L9000.21.02.06;520654;Legnica;Verschieberegal;21;2;6;;;REGALFACH;1;0;;0
701443886;165813-3;RW 8350-40 SD 200mm 2xLR Abt.;123,15;10;L9000.7.2.7;520210;Legnica;Verschieberegal;7;2;7;;;REGALFACH;1;0;;0
701432223;165811E;RW -40,SD 200 mm verzinkt;1243,815;101;L9000.20.02.06;520622;Legnica;Verschieberegal;20;2;6;;;REGALFACH;1;0;;0
701340446;165811-3;RW -40 SD200mm m.Wandauf.bearb;123,15;2;L9000.06.09.04;520727;Legnica;Verschieberegal;6;9;4;;;REGALFACH;1;0;;0
701429136;165790;Rückwand -32,SD 200 mm;549,95;50;L9000.1.3.4;520012;Legnica;Verschieberegal;1;3;4;;;REGALFACH;1;0;;0
701411455;165786-3;RW -30 für 5Teil Wand.SD200mm;41,21;2;L9000.6.3.1;520155;Legnica;Verschieberegal;6;3;1;;;STELLPLATZ;1;0;;0
701443875;165783-3;RW 8350-30 SD 200mm 2xLR Abt.;82,42;10;L9000.1.2.7;520020;Legnica;Verschieberegal;1;2;7;;;REGALFACH;1;0;;0
701391919;165770-3;RW-22,SD200mm,2xLR/RW (-42);118,64;16;L9000.02.09.07;520756;Legnica;Verschieberegal;2;9;7;;;REGALFACH;1;0;;0
701444558;165350-111;Winkel f.Wäscheausgabe-Schrank;10,785;9;L9000.1.1.1;520001;Legnica;Verschieberegal;1;1;1;;;STELLPLATZ;1;0;;0
701411454;165146-3;RW -20 für 5Teil Wand.SD200mm;27,89;2;L9000.6.3.1;520155;Legnica;Verschieberegal;6;3;1;;;STELLPLATZ;1;0;;0
701351194;165144-3;RW 8350-20 SD 200mm 2xLR Abt.;111,56;5;L9000.09.09.03;520719;Legnica;Verschieberegal;9;9;3;;;REGALFACH;1;0;;0
701406493;165142-3;RW -20 SD 200mm 2xLR Abt.;22,312;1;L9000.20.02.01;520602;Legnica;Verschieberegal;20;2;1;;;REGALFACH;1;0;;0
